project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	creation_datetime	is_ffpe	portion_number	state	weight
TCGA-CHOL	ccb028ae-777c-4af6-b92e-40848f1cf774	TCGA-ZD-A8I3	2b366684-75dc-4484-8ccd-7e8032e44cec	TCGA-ZD-A8I3-10A	965e4cd5-aed4-455a-a43a-31eb659d63b1	TCGA-ZD-A8I3-10A-01	1388361600.0	false	01	released	2.0
TCGA-CHOL	ccb028ae-777c-4af6-b92e-40848f1cf774	TCGA-ZD-A8I3	d6e08bc1-de45-48fe-aa47-d12b9c8f62e0	TCGA-ZD-A8I3-01Z	69df8122-8989-5177-9d5e-07db8da8f9a1	'--	'--	'--	'--	'--	'--
TCGA-CHOL	ccb028ae-777c-4af6-b92e-40848f1cf774	TCGA-ZD-A8I3	d711760d-902d-45c1-83c6-b6671a8627aa	TCGA-ZD-A8I3-01A	04adb573-1dda-445e-ba21-bad494fd7c8c	TCGA-ZD-A8I3-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	ccb028ae-777c-4af6-b92e-40848f1cf774	TCGA-ZD-A8I3	d711760d-902d-45c1-83c6-b6671a8627aa	TCGA-ZD-A8I3-01A	8a97551b-320e-4274-ab63-9bd2043926e1	TCGA-ZD-A8I3-01A-11	1385078400.0	false	11	released	30.0
TCGA-CHOL	ccb028ae-777c-4af6-b92e-40848f1cf774	TCGA-ZD-A8I3	d711760d-902d-45c1-83c6-b6671a8627aa	TCGA-ZD-A8I3-01A	cf371f36-d0c6-4371-9525-e0c0ebadf201	TCGA-ZD-A8I3-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	7f08f522-08ff-4b30-aa5b-e69cf15041c9	TCGA-5A-A8ZF	36ab1390-3435-4887-ace8-9abee0aa19d6	TCGA-5A-A8ZF-01A	b3bef327-01b8-4be3-9fe5-fd07477ec32d	TCGA-5A-A8ZF-01A-12	1387411200.0	false	12	released	30.0
TCGA-CHOL	7f08f522-08ff-4b30-aa5b-e69cf15041c9	TCGA-5A-A8ZF	be1def9f-f4ef-4934-bc95-cb889e7f6863	TCGA-5A-A8ZF-10A	b31e4b91-9173-4f29-b202-a2f546b23a1b	TCGA-5A-A8ZF-10A-01	1389744000.0	false	01	released	2.0
TCGA-CHOL	9d9109f5-5917-4126-8e34-8a7e4632e913	TCGA-ZH-A8Y5	c333b64d-64b7-448f-a786-ee7b82b84b06	TCGA-ZH-A8Y5-01A	2c9a8381-93b9-441f-b8dd-efa6b50812fd	TCGA-ZH-A8Y5-01A-31-A617-42	1499817600.0	false	31	released	20.0
TCGA-CHOL	9d9109f5-5917-4126-8e34-8a7e4632e913	TCGA-ZH-A8Y5	c333b64d-64b7-448f-a786-ee7b82b84b06	TCGA-ZH-A8Y5-01A	3945ce41-d0ed-4b25-9462-128de183a315	TCGA-ZH-A8Y5-01A-11	1387756800.0	false	11	released	30.0
TCGA-CHOL	9d9109f5-5917-4126-8e34-8a7e4632e913	TCGA-ZH-A8Y5	c333b64d-64b7-448f-a786-ee7b82b84b06	TCGA-ZH-A8Y5-01A	eae08c09-848e-4ec5-bc01-b22f80e82b80	TCGA-ZH-A8Y5-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	9d9109f5-5917-4126-8e34-8a7e4632e913	TCGA-ZH-A8Y5	c333b64d-64b7-448f-a786-ee7b82b84b06	TCGA-ZH-A8Y5-01A	f190a5ce-7657-4f47-9ca8-05591e3e145c	TCGA-ZH-A8Y5-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	9d9109f5-5917-4126-8e34-8a7e4632e913	TCGA-ZH-A8Y5	d2653ee1-05c2-49c3-83bf-5b511933012a	TCGA-ZH-A8Y5-01Z	ea0ff8a0-f3de-5087-86ac-af525a8bc1df	'--	'--	'--	'--	'--	'--
TCGA-CHOL	9d9109f5-5917-4126-8e34-8a7e4632e913	TCGA-ZH-A8Y5	e73fd1ac-2d37-4ad3-b036-0f043a421608	TCGA-ZH-A8Y5-10A	eb959b1c-60b0-4ba4-8101-d3ae714d18d9	TCGA-ZH-A8Y5-10A-01	1386892800.0	false	01	released	'--
TCGA-CHOL	8944fe2a-e32f-4898-a2c5-fb6751f602a4	TCGA-W5-AA2T	10166f6c-cd29-47ea-ab22-6f2b7b10ab60	TCGA-W5-AA2T-10A	54025aea-9d5e-416a-823b-fd76e9be19eb	TCGA-W5-AA2T-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	8944fe2a-e32f-4898-a2c5-fb6751f602a4	TCGA-W5-AA2T	239a9937-50ba-4c07-9046-224b48c2e7df	TCGA-W5-AA2T-01A	ab85a6bd-f199-49f9-8ef9-61111a7c6bed	TCGA-W5-AA2T-01A-12	1390176000.0	false	12	released	30.0
TCGA-CHOL	8944fe2a-e32f-4898-a2c5-fb6751f602a4	TCGA-W5-AA2T	7fd537f7-2ad6-4936-8b2b-f7cfa1e3e94b	TCGA-W5-AA2T-01Z	4086e42f-7e9d-5e2f-b886-b83de6cf34c5	'--	'--	'--	'--	'--	'--
TCGA-CHOL	8944fe2a-e32f-4898-a2c5-fb6751f602a4	TCGA-W5-AA2T	c6199310-ca05-4544-b3ea-de426848838a	TCGA-W5-AA2T-11A	0d01038c-c74a-4e9f-8bb8-8ac826d2666d	TCGA-W5-AA2T-11A-11	1390176000.0	false	11	released	30.0
TCGA-CHOL	fe57b639-db7a-460f-adfe-552f1e034e46	TCGA-3X-AAVA	10ad01b6-09b1-4806-ad6b-6c015b26fa75	TCGA-3X-AAVA-01A	39dcfad0-1750-4418-9643-b5f2ead9632a	TCGA-3X-AAVA-01A-31-A617-42	1499817600.0	false	31	released	20.0
TCGA-CHOL	fe57b639-db7a-460f-adfe-552f1e034e46	TCGA-3X-AAVA	10ad01b6-09b1-4806-ad6b-6c015b26fa75	TCGA-3X-AAVA-01A	51164357-1d61-4499-82ed-169a9da8a4c0	TCGA-3X-AAVA-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	fe57b639-db7a-460f-adfe-552f1e034e46	TCGA-3X-AAVA	10ad01b6-09b1-4806-ad6b-6c015b26fa75	TCGA-3X-AAVA-01A	8ba952e5-b920-453e-ad04-17b1653e4f9a	TCGA-3X-AAVA-01A-11	1391385600.0	false	11	released	30.0
TCGA-CHOL	fe57b639-db7a-460f-adfe-552f1e034e46	TCGA-3X-AAVA	10ad01b6-09b1-4806-ad6b-6c015b26fa75	TCGA-3X-AAVA-01A	cf430933-a81a-4f9d-aaad-7eb4c726f528	TCGA-3X-AAVA-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	fe57b639-db7a-460f-adfe-552f1e034e46	TCGA-3X-AAVA	66bff15e-a9f7-4dd2-8f5d-0565d3dde1ee	TCGA-3X-AAVA-01Z	5e10373e-221f-5434-b733-455936f1f9ab	'--	'--	'--	'--	'--	'--
TCGA-CHOL	fe57b639-db7a-460f-adfe-552f1e034e46	TCGA-3X-AAVA	b4ec38e1-df29-4646-9521-9d3d2bce173c	TCGA-3X-AAVA-10A	5154ff6b-617b-4f87-8782-6ae6fe57cc41	TCGA-3X-AAVA-10A-01	1390867200.0	false	01	released	'--
TCGA-CHOL	c8e57f03-ac69-49bb-954b-4c40fe371f75	TCGA-5A-A8ZG	0e19527e-9f04-4bd7-8e86-aa33ea13309b	TCGA-5A-A8ZG-10A	34d91246-9a09-4380-8072-ef080d11ab70	TCGA-5A-A8ZG-10A-01	1389916800.0	false	01	released	2.0
TCGA-CHOL	c8e57f03-ac69-49bb-954b-4c40fe371f75	TCGA-5A-A8ZG	d1e05ffb-3319-4ce3-8f47-5de7f2ec5dd6	TCGA-5A-A8ZG-01A	8f610b99-3cf4-4041-909a-746f87b9e8aa	TCGA-5A-A8ZG-01A-11	1387411200.0	false	11	released	30.0
TCGA-CHOL	57500d4c-4bb3-4f32-ae3a-a0b78f18c526	TCGA-4G-AAZR	377fa557-9b31-4ada-b3d2-c7c2ab8150aa	TCGA-4G-AAZR-11A	8824d473-984d-4533-a61f-b12a8788e515	TCGA-4G-AAZR-11A-11	1397606400.0	false	11	released	30.0
TCGA-CHOL	57500d4c-4bb3-4f32-ae3a-a0b78f18c526	TCGA-4G-AAZR	8085c2eb-4374-4750-929b-730347e0ea53	TCGA-4G-AAZR-01A	13690e65-e51a-42fc-ae25-55f7db7b197e	TCGA-4G-AAZR-01A-11	1397606400.0	false	11	released	30.0
TCGA-CHOL	48d17b17-348c-405a-ae92-f190372a3aac	TCGA-W5-AA38	3142e952-b78a-4e63-8537-de8771d78006	TCGA-W5-AA38-01A	70ff0945-d834-4d54-9d59-bb2e9eb1e589	TCGA-W5-AA38-01A-11	1390176000.0	false	11	released	30.0
TCGA-CHOL	48d17b17-348c-405a-ae92-f190372a3aac	TCGA-W5-AA38	3142e952-b78a-4e63-8537-de8771d78006	TCGA-W5-AA38-01A	7ae2f11d-cc0d-4d0e-9eb2-bdb1783bf132	TCGA-W5-AA38-01A-21	'--	'--	'--	released	'--
TCGA-CHOL	48d17b17-348c-405a-ae92-f190372a3aac	TCGA-W5-AA38	3142e952-b78a-4e63-8537-de8771d78006	TCGA-W5-AA38-01A	851aba0d-40a6-4d93-89b7-0d46180b1fe0	TCGA-W5-AA38-01A-21-A45N-20	1406678400.0	false	21	released	'--
TCGA-CHOL	48d17b17-348c-405a-ae92-f190372a3aac	TCGA-W5-AA38	5dc3e416-92e5-4d2e-94d4-fa2eee582f68	TCGA-W5-AA38-10A	35aaeb9a-03c4-4081-aa1e-494d5721f699	TCGA-W5-AA38-10A-01	1389571200.0	false	01	released	'--
TCGA-CHOL	48d17b17-348c-405a-ae92-f190372a3aac	TCGA-W5-AA38	6915911b-9e68-4bdf-a471-e9652c5f8d0f	TCGA-W5-AA38-01Z	5f35ea9d-697f-5f50-aebf-eb92d8e923f3	'--	'--	'--	'--	'--	'--
TCGA-CHOL	37d60df9-2fa5-433b-9e54-dccb5ed5a638	TCGA-ZH-A8Y7	8d698468-fedd-40c1-aa8b-e44a26958c20	TCGA-ZH-A8Y7-10A	b42c7075-9d8e-4edb-81fb-338f9327cbc5	TCGA-ZH-A8Y7-10A-01	1386892800.0	false	01	released	'--
TCGA-CHOL	37d60df9-2fa5-433b-9e54-dccb5ed5a638	TCGA-ZH-A8Y7	d72ca8ae-ed15-43f1-a81d-26a05d70fe9d	TCGA-ZH-A8Y7-01A	1061ff2e-0eca-4de5-8d6d-e1a9b123b75f	TCGA-ZH-A8Y7-01A-31-A617-42	1499817600.0	false	31	released	20.0
TCGA-CHOL	37d60df9-2fa5-433b-9e54-dccb5ed5a638	TCGA-ZH-A8Y7	d72ca8ae-ed15-43f1-a81d-26a05d70fe9d	TCGA-ZH-A8Y7-01A	918851f7-2a3a-4a6d-a0af-5ec92faa9d27	TCGA-ZH-A8Y7-01A-21	1393286400.0	false	21	released	30.0
TCGA-CHOL	37d60df9-2fa5-433b-9e54-dccb5ed5a638	TCGA-ZH-A8Y7	e6d75293-61ee-441b-bade-5b90e784bb9c	TCGA-ZH-A8Y7-01Z	79b576e7-6448-5335-a4e8-b233ea8975db	'--	'--	'--	'--	'--	'--
TCGA-CHOL	d64d8a1b-b31f-4cbb-a586-5ec7f058f0de	TCGA-W7-A93N	2481fc31-66ca-423f-a251-5e8aaca02e4d	TCGA-W7-A93N-11A	0a67a228-26ab-4521-b6aa-d93d4157f135	TCGA-W7-A93N-11A-11	1388361600.0	false	11	released	30.0
TCGA-CHOL	d64d8a1b-b31f-4cbb-a586-5ec7f058f0de	TCGA-W7-A93N	97e60862-9e1f-414c-bb27-f3bd3bb7eb6c	TCGA-W7-A93N-01A	1d0f71de-1c7f-4582-ace4-42cfa7e223e3	TCGA-W7-A93N-01A-22	1540857600.0	false	22	released	30.0
TCGA-CHOL	d64d8a1b-b31f-4cbb-a586-5ec7f058f0de	TCGA-W7-A93N	97e60862-9e1f-414c-bb27-f3bd3bb7eb6c	TCGA-W7-A93N-01A	500901b3-0753-4499-9a97-91cef27c355e	TCGA-W7-A93N-01A-21-A617-42	1499817600.0	false	21	released	20.0
TCGA-CHOL	d64d8a1b-b31f-4cbb-a586-5ec7f058f0de	TCGA-W7-A93N	97e60862-9e1f-414c-bb27-f3bd3bb7eb6c	TCGA-W7-A93N-01A	d74ef6fe-c93a-4b4e-bc65-7c6a186b34e9	TCGA-W7-A93N-01A-11	1388361600.0	false	11	released	30.0
